time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-10T00:08:36.566Z,-33.7522,179.8989,10,5.3,mb,,90,4.016,0.87,us,us7000gd6b,2022-01-24T03:12:32.040Z,"south of the Kermadec Islands",earthquake,6.7,1.8,0.194,9,reviewed,us,us
2022-01-10T00:06:30.834Z,-33.7823,179.574,7,6.2,mww,,55,4.892,1.21,us,us7000gag3,2022-02-04T04:48:17.186Z,"south of the Kermadec Islands",earthquake,8.1,1.7,0.042,54,reviewed,us,us
2022-01-09T23:46:50.040Z,2.7814,128.5213,231.24,4.9,mb,,80,2.305,0.87,us,us7000gag1,2022-01-29T01:17:10.040Z,"129 km NNE of Tobelo, Indonesia",earthquake,7.7,6.4,0.048,139,reviewed,us,us
2022-01-09T23:43:00.474Z,-33.8014,179.5333,10,4.7,mb,,98,3.883,0.63,us,us7000gcyv,2022-01-24T03:49:29.040Z,"south of the Kermadec Islands",earthquake,6.8,1.9,0.153,13,reviewed,us,us
2022-01-09T23:29:31.913Z,47.0908,155.6652,10,4.9,mb,,51,6.164,0.64,us,us7000gcyt,2022-01-24T04:09:43.040Z,"east of the Kuril Islands",earthquake,4.3,1.9,0.11,26,reviewed,us,us
2022-01-09T21:59:05.788Z,1.475,127.8535,10,5.4,mww,,50,0.851,0.76,us,us7000gaf4,2022-02-09T00:44:40.285Z,"32 km SSW of Tobelo, Indonesia",earthquake,4.9,1.8,0.093,11,reviewed,us,us
2022-01-09T21:53:20.907Z,40.9153,21.4015,10,4.6,mb,,33,1.16,0.72,us,us7000gaf0,2022-02-09T00:24:03.040Z,"7 km SSE of Bistrica, North Macedonia",earthquake,4.3,1.5,0.095,33,reviewed,us,us
2022-01-09T21:43:47.175Z,40.8296,21.3887,13.19,5.5,mww,,19,1.109,0.76,us,us7000gaex,2022-02-09T00:15:05.627Z,"5 km NNW of Flórina, Greece",earthquake,5.5,2.9,0.033,88,reviewed,us,us
2022-01-09T21:35:31.424Z,-32.8951,-179.0365,35,5,mb,,109,3.746,0.89,us,us7000gaes,2022-02-08T23:54:30.040Z,"south of the Kermadec Islands",earthquake,9.7,1.8,0.079,51,reviewed,us,us
2022-01-09T21:27:50.793Z,1.4617,127.8773,10,5.2,mww,,38,0.854,0.61,us,us7000gaeq,2022-02-08T23:14:36.040Z,"32 km SSW of Tobelo, Indonesia",earthquake,3.9,1.8,0.063,24,reviewed,us,us
2022-01-09T20:25:43.998Z,-33.5041,-179.2732,35,4.8,mb,,79,4.384,1.08,us,us7000gcyp,2022-01-24T16:37:02.040Z,"south of the Kermadec Islands",earthquake,9.8,1.9,0.09,41,reviewed,us,us
2022-01-09T18:16:51.889Z,-23.5624,-176.3649,35,4.7,mb,,48,5.845,0.89,us,us7000gcyu,2022-01-24T15:58:38.040Z,"286 km SSW of ‘Ohonua, Tonga",earthquake,5.7,1.9,0.11,25,reviewed,us,us
2022-01-09T17:10:30.404Z,11.9548,-87.1542,43.79,4.9,mb,,53,0.723,1.01,us,us7000gadx,2022-02-06T16:32:32.420Z,"58 km S of Corinto, Nicaragua",earthquake,5.1,5.8,0.029,384,reviewed,us,us
2022-01-09T15:03:36.705Z,-23.357,179.7662,548.31,4.6,mb,,90,5.809,1.01,us,us7000gadm,2022-01-18T20:27:31.040Z,"south of the Fiji Islands",earthquake,11.9,8.3,0.098,34,reviewed,us,us
2022-01-09T14:12:48.835Z,-23.916,-179.7053,487.97,4.5,mb,,118,5.558,0.62,us,us7000gcyk,2022-01-18T20:21:06.040Z,"south of the Fiji Islands",earthquake,12.2,7.2,0.084,44,reviewed,us,us
2022-01-09T10:09:23.138Z,-7.0726,129.2677,133.73,4.5,mb,,68,2.207,0.72,us,us7000gacn,2022-01-29T13:06:44.040Z,"297 km ENE of Lospalos, Timor Leste",earthquake,6.6,8,0.116,22,reviewed,us,us
2022-01-09T09:13:48.211Z,-4.7711,153.3772,54.36,5,mww,,98,1.34,0.56,us,us7000gaci,2022-01-29T13:23:27.040Z,"131 km ESE of Kokopo, Papua New Guinea",earthquake,8.7,6.5,0.098,10,reviewed,us,us
2022-01-09T07:53:11.963Z,-52.419,28.1526,10,4.6,mb,,85,19.176,0.32,us,us7000gcy8,2022-02-03T13:33:01.040Z,"south of Africa",earthquake,5.5,1.9,0.107,26,reviewed,us,us
2022-01-09T05:13:26.852Z,12.7158,123.4252,39.25,4.5,mb,,118,12.048,0.45,us,us7000gcy1,2022-02-03T10:01:39.040Z,"10 km E of Osmeña, Philippines",earthquake,11.8,8.2,0.108,25,reviewed,us,us
2022-01-09T02:35:45.944Z,0.3375,122.0772,199.18,4.8,mb,,45,1.536,1.2,us,us7000gaaa,2022-02-05T04:19:29.040Z,"111 km WSW of Gorontalo, Indonesia",earthquake,7,4.9,0.072,61,reviewed,us,us
2022-01-09T02:05:46.830Z,-7.2106,152.6649,13,5.7,mww,,18,3.04,1.13,us,us7000ga9y,2022-02-05T04:19:58.403Z,"New Britain region, Papua New Guinea",earthquake,7.7,1.7,0.062,25,reviewed,us,us
2022-01-09T00:18:28.798Z,-7.2165,152.7804,10,4.6,mb,,126,3.067,0.67,us,us7000gcxw,2022-02-03T04:05:01.040Z,"New Britain region, Papua New Guinea",earthquake,9.7,1.9,0.122,20,reviewed,us,us
2022-01-09T00:11:22.449Z,24.6895,-109.1059,10,4.7,mb,,106,3.825,0.67,us,us7000ga9j,2022-02-03T03:47:21.107Z,"96 km SSW of El Huitusi, Mexico",earthquake,8.3,1.9,0.055,100,reviewed,us,us
2022-01-08T19:56:19.350Z,38.6317,73.7473,103,4.7,mb,,41,1.734,0.57,us,us7000ga8b,2022-02-02T02:50:34.040Z,"54 km NNW of Murghob, Tajikistan",earthquake,6.4,6.7,0.055,99,reviewed,us,us
2022-01-08T16:35:32.306Z,-47.2259,-9.7544,10,4.6,mb,,48,24.738,0.98,us,us7000gcwl,2022-01-24T15:45:30.040Z,"southern Mid-Atlantic Ridge",earthquake,12.4,1.9,0.102,32,reviewed,us,us
2022-01-08T15:56:06.741Z,-58.8471,-25.1434,10,4.9,mb,,83,7.753,1,us,us7000ga77,2022-02-06T16:22:22.040Z,"South Sandwich Islands region",earthquake,12.1,1.9,0.072,64,reviewed,us,us
2022-01-08T14:27:25.047Z,14.3321,146.0348,81.24,4.6,mb,,43,1.351,0.83,us,us7000gcwj,2022-01-24T15:10:53.040Z,"83 km SSE of San Jose Village, Northern Mariana Islands",earthquake,8.8,6.9,0.091,36,reviewed,us,us
2022-01-08T14:20:27.424Z,-4.8918,133.7891,32.79,4.7,mb,,75,2.49,0.92,us,us7000ga6u,2022-02-06T15:23:15.040Z,"140 km NE of Tual, Indonesia",earthquake,8.2,5.3,0.1,32,reviewed,us,us
2022-01-08T13:19:19.888Z,-52.4221,28.079,10,4.7,mb,,42,23.63,0.77,us,us7000gcwh,2022-01-23T22:16:33.040Z,"south of Africa",earthquake,11.5,1.9,0.1,32,reviewed,us,us
2022-01-08T12:08:07.125Z,34.3335,24.2913,10,4.5,mb,,80,1.072,0.49,us,us7000ga6b,2022-02-02T09:28:00.040Z,"58 km SSE of Kastrí, Greece",earthquake,6.6,1.9,0.084,42,reviewed,us,us
2022-01-08T10:30:42.282Z,5.7328,126.9785,107.86,5,mb,,76,1.923,0.6,us,us7000ga61,2022-01-30T13:35:16.040Z,"112 km SE of Pondaguitan, Philippines",earthquake,8.2,5.5,0.042,178,reviewed,us,us
2022-01-08T09:53:41.272Z,1.4233,127.9637,10,5.3,mww,,103,0.88,0.72,us,us7000ga5w,2022-01-30T11:22:57.587Z,"34 km S of Tobelo, Indonesia",earthquake,6.5,1.9,0.071,19,reviewed,us,us
2022-01-08T08:34:55.272Z,-30.3315,-177.554,34.58,5.1,mb,,93,1.112,0.48,us,us7000ga5h,2022-01-23T08:41:32.040Z,"Kermadec Islands, New Zealand",earthquake,11.2,5.7,0.09,40,reviewed,us,us
2022-01-08T08:16:43.001Z,60.3969,-140.5337,37.93,5.2,mww,,50,0.295,0.76,us,us7000ga56,2022-02-09T06:29:42.624Z,"104 km NNW of Yakutat, Alaska",earthquake,3.4,4.2,0.039,63,reviewed,us,us
2022-01-08T06:30:07.836Z,37.7706,101.3456,10,4.5,mb,,89,10.717,0.61,us,us7000ga4x,2022-01-23T08:24:44.040Z,"109 km SW of Jinchang, China",earthquake,4.2,1.9,0.101,29,reviewed,us,us
2022-01-08T03:24:08.589Z,-26.6916,-71.1527,13,5.9,mww,,52,0.508,1.16,us,us7000ga3i,2022-02-05T04:01:31.747Z,"110 km NW of Copiapó, Chile",earthquake,5.1,1.7,0.047,44,reviewed,us,us
2022-01-08T03:22:18.511Z,-26.6592,-71.3765,10,4.8,mb,,132,0.657,1.21,us,us7000ga3h,2022-02-05T03:27:49.040Z,"130 km NW of Copiapó, Chile",earthquake,3.8,1.8,0.131,18,reviewed,us,us
2022-01-08T01:26:47.252Z,6.265,126.5863,61.82,4.6,mb,,122,1.28,0.84,us,us7000ga2z,2022-02-05T02:37:41.040Z,"46 km ESE of Pondaguitan, Philippines",earthquake,8.9,6.7,0.116,23,reviewed,us,us
2022-01-08T00:03:03.022Z,19.0207,119.6134,10,4.6,mb,,144,4.019,0.63,us,us7000gcw3,2022-01-24T04:43:16.040Z,"",earthquake,11,1.9,0.112,24,reviewed,us,us
2022-01-07T23:35:11.439Z,13.9048,144.7869,174.07,4.7,mb,,49,0.323,0.71,us,us7000gcny,2022-01-28T04:54:11.040Z,"42 km NNW of Yigo Village, Guam",earthquake,10.1,6.6,0.082,45,reviewed,us,us
2022-01-07T22:29:38.096Z,-3.6943,68.4041,10,4.7,mb,,171,35.286,0.54,us,us7000gcnv,2022-01-28T05:05:47.040Z,"Chagos Archipelago region",earthquake,9.9,1.9,0.115,23,reviewed,us,us
2022-01-07T21:46:19.482Z,-3.5256,68.4857,10,5.1,mb,,43,6.02,0.84,us,us7000ga1s,2022-01-23T00:46:07.040Z,"Chagos Archipelago region",earthquake,8.6,1.8,0.063,82,reviewed,us,us
2022-01-07T21:29:14.733Z,28.3243,142.9234,10,4.7,mb,,77,5.474,0.68,us,us7000gcnt,2022-01-28T05:20:09.040Z,"Bonin Islands, Japan region",earthquake,9.5,1.9,0.148,14,reviewed,us,us
2022-01-07T21:12:17.590Z,24.2599,120.7759,10,4.6,mb,,65,0.497,0.65,us,us7000ga1h,2022-01-23T00:42:26.977Z,"15 km NE of Taichung, Taiwan",earthquake,1.9,1.8,0.136,16,reviewed,us,us
2022-01-07T19:50:36.828Z,-4.38,153.4074,10,5,mb,,32,1.254,0.67,us,us7000ga0x,2022-02-08T17:56:35.040Z,"126 km E of Kokopo, Papua New Guinea",earthquake,3.7,1.8,0.059,98,reviewed,us,us
2022-01-07T18:09:06.989Z,37.7592,101.1086,10,5.1,mb,,35,2.746,0.67,us,us7000ga05,2022-02-02T23:12:10.240Z,"125 km SW of Jinchang, China",earthquake,5.9,1.8,0.051,135,reviewed,us,us
2022-01-07T17:55:20.954Z,37.811,101.1631,10,5.2,mb,,72,2.747,0.81,us,us7000gcnx,2022-02-02T22:53:05.040Z,"118 km SW of Jinchang, China",earthquake,5.6,1.8,0.082,56,reviewed,us,us
2022-01-07T17:45:30.809Z,37.8283,101.29,13,6.6,mww,,13,2.685,0.69,us,us7000g9zq,2022-02-08T18:17:23.098Z,"108 km SW of Jinchang, China",earthquake,7,1.7,0.08,15,reviewed,us,us
2022-01-07T17:04:13.894Z,11.948,-87.1714,10,5.1,mb,,44,0.736,1.09,us,us7000g9ze,2022-02-08T18:13:59.040Z,"59 km S of Corinto, Nicaragua",earthquake,3.8,1.7,0.028,419,reviewed,us,us
2022-01-07T16:45:34.762Z,-14.0198,34.7583,10,4.5,mb,,46,9.966,0.83,us,us7000g9zb,2022-01-29T19:44:07.316Z,"18 km WNW of Monkey Bay, Malawi",earthquake,9.3,1.9,0.111,24,reviewed,us,us
2022-01-07T15:09:44.379Z,-59.0061,-24.6057,10,4.7,mb,,70,8.074,1.08,us,us7000gcnp,2022-01-29T19:50:46.040Z,"South Sandwich Islands region",earthquake,10.9,1.9,0.118,22,reviewed,us,us
2022-01-07T12:25:53.611Z,-33.5773,77.6993,10,5.3,mww,,58,4.211,0.36,us,us7000g9w9,2022-01-22T08:18:51.040Z,"Mid-Indian Ridge",earthquake,9.9,1.9,0.083,14,reviewed,us,us
2022-01-07T10:27:06.767Z,-11.874,-76.5811,96.7,5.6,mww,,47,5.037,0.47,us,us7000g9vi,2022-02-04T17:08:19.313Z,"6 km NW of Cocachacra, Peru",earthquake,7.9,3.5,0.043,53,reviewed,us,us
2022-01-07T09:46:35.285Z,-0.3896,-15.8556,10,4.6,mb,,64,7.64,0.46,us,us7000gcn4,2022-02-03T14:23:27.040Z,"north of Ascension Island",earthquake,10.4,1.8,0.083,45,reviewed,us,us
2022-01-07T09:46:03.715Z,-41.083,-90.9388,10,4.9,mb,,81,12.156,0.61,us,us7000gcne,2022-02-03T09:21:05.040Z,"southeast of Easter Island",earthquake,8,1.7,0.066,72,reviewed,us,us
2022-01-07T06:45:17.130Z,-30.1881,-177.4894,10,4.9,mb,,85,0.996,0.5,us,us7000g9u9,2022-01-20T07:28:19.040Z,"Kermadec Islands, New Zealand",earthquake,10.4,1.9,0.089,40,reviewed,us,us
2022-01-07T06:04:46.875Z,-17.5277,-69.6855,10.31,4.7,mb,,132,0.205,0.99,us,us7000g9u1,2022-01-20T07:27:15.451Z,"35 km E of Estique, Peru",earthquake,4.9,5.2,0.102,29,reviewed,us,us
2022-01-07T05:08:32.751Z,-30.2707,-177.5837,6.12,5.1,mb,,81,1.047,0.5,us,us7000g9tt,2022-01-20T07:15:54.040Z,"Kermadec Islands, New Zealand",earthquake,9.9,4.8,0.073,63,reviewed,us,us
2022-01-07T00:26:38.872Z,-59.0084,-24.8863,10,4.5,mb,,69,7.951,0.71,us,us7000gcp1,2022-01-28T04:36:57.040Z,"South Sandwich Islands region",earthquake,11.1,1.9,0.118,21,reviewed,us,us
2022-01-06T23:30:02.393Z,-16.1379,-172.9804,10,4.7,mb,,124,8.729,0.63,us,us7000g9s2,2022-01-23T01:00:33.040Z,"89 km ESE of Hihifo, Tonga",earthquake,11,1.9,0.06,83,reviewed,us,us
2022-01-06T23:24:48.706Z,13.1884,50.9694,10,4.8,mb,,45,8.105,0.9,us,us7000g9rx,2022-01-23T01:05:40.040Z,"137 km N of Caluula, Somalia",earthquake,9.2,1.9,0.063,77,reviewed,us,us
2022-01-06T23:23:56.753Z,13.3185,50.9276,10,4.5,mb,,96,8.091,0.65,us,us7000gc20,2022-01-28T05:51:07.040Z,"150 km N of Caluula, Somalia",earthquake,6.7,1.9,0.076,51,reviewed,us,us
2022-01-06T23:15:49.128Z,-19.2219,-177.3751,574.41,4.5,mb,,123,4.58,0.57,us,us7000gc1z,2022-01-28T06:04:43.040Z,"Fiji region",earthquake,9.9,9,0.127,18,reviewed,us,us
2022-01-06T22:24:51.215Z,27.445,128.6252,39.67,4.9,mb,,77,0.683,0.81,us,us7000g9rd,2022-01-23T05:51:12.621Z,"Ryukyu Islands, Japan",earthquake,3.4,7.8,0.053,111,reviewed,us,us
2022-01-06T21:59:29.348Z,-9.2268,113.2424,54.12,4.5,mb,,87,1.171,0.65,us,us7000g9r6,2022-01-23T05:56:27.734Z,"105 km S of Kencong, Indonesia",earthquake,3.2,8,0.116,22,reviewed,us,us
2022-01-06T21:44:50.252Z,15.7919,-93.2087,97.28,4.5,mb,,159,1.14,0.61,us,us7000g9qx,2022-01-28T04:29:31.040Z,"11 km N of Pijijiapan, Mexico",earthquake,4.4,8.3,0.042,169,reviewed,us,us
2022-01-06T17:43:39.176Z,-22.4992,-67.7992,184.06,4.6,mb,,71,0.57,0.75,us,us7000g9pb,2022-01-17T17:18:46.040Z,"61 km NE of San Pedro de Atacama, Chile",earthquake,8.9,6.5,0.151,13,reviewed,us,us
2022-01-06T16:50:04.217Z,11.9074,-87.2452,10,4.7,mb,,155,1.004,0.9,us,us7000g9p3,2022-02-08T18:16:58.040Z,"64 km S of Corinto, Nicaragua",earthquake,4.4,1.9,0.047,142,reviewed,us,us
2022-01-06T16:35:27.484Z,-58.7365,-25.2413,42.94,4.8,mb,,62,10.036,0.66,us,us7000gc1n,2022-02-02T19:46:39.040Z,"South Sandwich Islands region",earthquake,11.8,5.2,0.092,42,reviewed,us,us
2022-01-06T16:25:05.973Z,11.9367,-87.1371,17,6.1,mww,,43,0.732,1.24,us,us7000g9nb,2022-02-08T18:57:46.036Z,"60 km S of Corinto, Nicaragua",earthquake,4.9,1.7,0.034,81,reviewed,us,us
2022-01-06T14:30:46.264Z,-7.2724,105.0869,10,4.5,mb,,74,3.212,0.91,us,us7000gc1k,2022-01-16T19:46:38.040Z,"128 km SW of Labuan, Indonesia",earthquake,5.4,1.9,0.109,27,reviewed,us,us
2022-01-06T13:12:13.466Z,-24.5624,-176.9687,118.46,4.7,mb,,61,4.757,0.88,us,us7000g9jp,2022-01-29T21:06:05.040Z,"south of the Fiji Islands",earthquake,10.8,6.3,0.088,42,reviewed,us,us
2022-01-06T12:33:27.014Z,-2.1267,138.2713,33.23,4.9,mb,,54,2.461,0.93,us,us7000g9jg,2022-02-02T13:37:09.522Z,"265 km ESE of Biak, Indonesia",earthquake,7.2,4.9,0.063,79,reviewed,us,us
2022-01-06T12:16:05.953Z,-59.6767,-26.3882,40.11,5.2,mww,,43,7.718,0.92,us,us7000g9j8,2022-02-02T13:26:44.040Z,"South Sandwich Islands region",earthquake,9.1,4.7,0.098,10,reviewed,us,us
2022-01-06T08:35:08.149Z,-5.4111,152.3608,10,4.8,mb,,91,6.002,0.59,us,us7000g9hv,2022-01-28T13:56:25.040Z,"New Britain region, Papua New Guinea",earthquake,3.7,1.9,0.059,89,reviewed,us,us
2022-01-06T08:18:36.593Z,-5.5193,152.1909,10,5,mb,,72,1.319,0.68,us,us7000g9hw,2022-01-29T07:16:38.040Z,"130 km S of Kokopo, Papua New Guinea",earthquake,7.9,1.7,0.055,103,reviewed,us,us
2022-01-06T08:15:13.751Z,-5.3485,152.2115,10,4.8,mb,,67,5.844,0.5,us,us7000g9hp,2022-01-28T14:08:16.040Z,"111 km S of Kokopo, Papua New Guinea",earthquake,6.7,1.9,0.059,89,reviewed,us,us
2022-01-06T02:48:36.008Z,-20.3159,168.8933,10,4.7,mb,,111,2.653,0.5,us,us7000gc18,2022-02-01T23:21:42.040Z,"94 km SSW of Isangel, Vanuatu",earthquake,5.5,1.9,0.142,15,reviewed,us,us
2022-01-06T02:42:10.830Z,40.3846667,-124.8643333,12.57,4.58,mw,145,224,0.4123,0.24,nc,nc73674251,2022-02-08T22:10:42.004Z,"50km W of Petrolia, CA",earthquake,0.87,0.9,,3,reviewed,nc,nc
2022-01-06T02:00:46.931Z,-20.3209,168.7935,10,4.6,mb,,85,2.603,0.79,us,us7000gc17,2022-01-31T06:14:47.040Z,"100 km SSW of Isangel, Vanuatu",earthquake,8,1.9,0.206,7,reviewed,us,us
2022-01-06T00:28:07.010Z,37.3338333,-117.9023333,9.5,4.75,mw,65,70,0.3206,0.1,nc,nc73674211,2022-02-02T01:31:32.376Z,"8km ESE of Deep Springs, CA",earthquake,0.22,0.57,,4,reviewed,nc,nc
2022-01-05T23:47:50.501Z,-57.9843,-25.5359,37.71,4.6,mb,,66,16.603,0.6,us,us7000gc0e,2022-01-22T02:08:26.040Z,"South Sandwich Islands region",earthquake,12.8,6.6,0.107,26,reviewed,us,us
2022-01-05T23:24:39.238Z,-65.3437,-71.5089,10,5.7,mww,,42,3.212,0.56,us,us7000g9el,2022-02-02T00:11:48.817Z,"southern Pacific Ocean",earthquake,4.7,1.6,0.068,21,reviewed,us,us
2022-01-05T22:54:55.449Z,-59.7547,-26.3231,35,4.5,mb,,107,15.205,0.36,us,us7000gc0f,2022-01-22T02:16:36.040Z,"South Sandwich Islands region",earthquake,9.9,2,0.192,8,reviewed,us,us
2022-01-05T21:31:47.751Z,-32.3207,-174.9087,10,5,mb,,85,4.001,0.61,us,us7000g9cf,2022-01-30T05:10:53.040Z,"south of the Kermadec Islands",earthquake,11.9,1.8,0.09,39,reviewed,us,us
2022-01-05T21:08:40.646Z,-0.8054,-24.7111,10,4.7,mb,,47,12.232,0.91,us,us7000gc0d,2022-01-30T04:58:41.040Z,"central Mid-Atlantic Ridge",earthquake,12.3,1.8,0.106,27,reviewed,us,us
2022-01-05T19:52:02.094Z,54.2823,168.9688,10,4.9,mb,,65,3.435,0.93,us,us7000g9bl,2022-01-14T22:51:59.040Z,"Komandorskiye Ostrova, Russia region",earthquake,7.1,1.8,0.031,331,reviewed,us,us
2022-01-05T19:42:35.932Z,-11.5589,166.4968,127.95,4.8,mww,,42,3.925,0.59,us,us7000g9bj,2022-01-14T22:45:29.040Z,"119 km SE of Lata, Solomon Islands",earthquake,9.1,4.9,0.098,10,reviewed,us,us
2022-01-05T18:06:11.233Z,-30.4517,-177.4975,10,4.9,mb,,192,1.241,0.86,us,us7000gc03,2022-02-02T18:15:25.040Z,"Kermadec Islands, New Zealand",earthquake,11.5,1.5,0.155,13,reviewed,us,us
2022-01-05T17:59:31.049Z,-6.0265,149.5608,65.15,4.7,mb,,54,3.169,0.92,us,us7000g9as,2022-02-01T18:50:14.040Z,"19 km N of Kandrian, Papua New Guinea",earthquake,8.7,4.7,0.106,27,reviewed,us,us
2022-01-05T16:43:09.361Z,-18.9797,169.6122,267.22,5,mww,,40,4.143,0.79,us,us7000g9aj,2022-02-07T21:28:56.825Z,"71 km NNE of Isangel, Vanuatu",earthquake,6.6,4.1,0.098,10,reviewed,us,us
2022-01-05T15:23:01.260Z,-59.6061,-25.9175,35,4.6,mb,,73,9.442,0.92,us,us7000gbzz,2022-01-19T04:13:57.040Z,"South Sandwich Islands region",earthquake,7.7,1.9,0.133,17,reviewed,us,us
2022-01-05T13:11:35.849Z,23.9034,122.4954,22.67,4.5,mwr,,74,0.732,0.47,us,us7000g97l,2022-02-03T11:55:48.548Z,"80 km SW of Yonakuni, Japan",earthquake,3.9,4.1,0.098,10,reviewed,us,us
2022-01-05T11:46:20.751Z,-20.1713,168.814,10,5.2,mww,,55,2.743,0.76,us,us7000g97b,2022-01-19T13:58:05.040Z,"85 km SW of Isangel, Vanuatu",earthquake,3.9,1.8,0.098,10,reviewed,us,us
2022-01-05T10:46:48.070Z,-5.4009,152.2675,10,4.6,mb,,100,5.919,0.65,us,us7000g973,2022-01-19T13:43:07.040Z,"116 km S of Kokopo, Papua New Guinea",earthquake,6,1.9,0.114,23,reviewed,us,us
2022-01-05T09:52:52.015Z,27.8527,100.5876,10,4.7,mb,,71,6.6,0.49,us,us7000g97u,2022-01-19T13:38:01.040Z,"86 km E of Shangri-La, China",earthquake,6.6,1.9,0.094,34,reviewed,us,us
2022-01-05T07:22:26.524Z,56.0178,164.9692,9.2,5.2,mww,,55,4.748,1.05,us,us7000g963,2022-02-02T10:01:26.939Z,"156 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,3.3,3.5,0.054,33,reviewed,us,us
2022-01-05T05:46:38.514Z,-57.0544,-24.9945,48.74,4.7,mb,,70,7.068,0.46,us,us7000gbzs,2022-02-03T12:06:36.040Z,"South Sandwich Islands region",earthquake,7.7,6.4,0.112,24,reviewed,us,us
2022-01-05T05:45:23.145Z,56.0736,164.8399,31.46,4.6,mb,,133,4.724,0.52,us,us7000g95j,2022-01-31T13:33:28.040Z,"147 km E of Ust’-Kamchatsk Staryy, Russia",earthquake,10.1,5,0.086,40,reviewed,us,us
2022-01-05T03:21:16.251Z,36.1445,31.2928,42.99,5.1,mww,,42,1.268,0.95,us,us7000g94d,2022-01-31T04:56:44.581Z,"67 km SSW of Okurcalar, Turkey",earthquake,5.4,4,0.055,32,reviewed,us,us
2022-01-05T01:08:02.011Z,-17.88,168.3867,57.97,5,mww,,82,2.672,0.76,us,us7000g93v,2022-02-09T23:29:18.040Z,"17 km SSE of Port-Vila, Vanuatu",earthquake,8.4,5.1,0.089,12,reviewed,us,us
2022-01-05T00:46:01.903Z,76.2296,125.0553,10,5.1,mb,,45,4.739,0.76,us,us7000g93q,2022-01-19T03:09:18.040Z,"Laptev Sea",earthquake,8.9,1.8,0.033,300,reviewed,us,us
2022-01-04T20:55:46.858Z,-4.8065,125.0808,544,6,mww,,10,4.393,0.99,us,us7000g90c,2022-02-02T16:47:15.828Z,"284 km E of Katabu, Indonesia",earthquake,7.5,1.9,0.048,42,reviewed,us,us
2022-01-04T18:42:07.568Z,28.1549,141.3165,93.26,4.6,mb,,92,1.306,0.76,us,us7000gbpf,2022-02-01T17:33:19.040Z,"Bonin Islands, Japan region",earthquake,11.1,8,0.152,16,reviewed,us,us
2022-01-04T18:31:55.600Z,-20.4804,169.7151,117.71,5.8,mww,,38,2.993,0.84,us,us7000g8zf,2022-02-10T15:53:23.810Z,"113 km SSE of Isangel, Vanuatu",earthquake,4.5,3.6,0.049,40,reviewed,us,us
2022-01-04T17:26:32.226Z,-6.3593,154.5131,10,5,mb,,68,3.18,1.09,us,us7000gbp6,2022-01-29T21:51:10.040Z,"107 km W of Panguna, Papua New Guinea",earthquake,3.7,1.9,0.103,33,reviewed,us,us
2022-01-04T16:38:19.423Z,-15.3548,-176.6565,10,4.7,mb,,121,4.931,0.47,us,us7000gbp3,2022-01-16T21:44:40.040Z,"194 km SE of Alo, Wallis and Futuna",earthquake,9.8,1.9,0.275,7,reviewed,us,us
2022-01-04T15:12:47.454Z,-57.7846,-25.6035,35,4.6,mb,,65,7.034,0.85,us,us7000gbp9,2022-01-16T20:44:53.040Z,"South Sandwich Islands region",earthquake,13.1,1.9,0.151,13,reviewed,us,us
2022-01-04T15:02:42.007Z,11.9077,93.6061,131.6,4.6,mb,,53,5.913,0.61,us,us7000g8xx,2022-01-16T19:54:44.040Z,"97 km ENE of Port Blair, India",earthquake,9.2,5.7,0.089,39,reviewed,us,us
2022-01-04T14:32:13.566Z,48.3011,146.3417,489.18,4.5,mb,,77,2.769,0.43,us,us7000g8xq,2022-01-16T19:29:34.040Z,"259 km ESE of Poronaysk, Russia",earthquake,9.7,6.2,0.035,238,reviewed,us,us
2022-01-04T13:34:33.087Z,-37.6273,177.4473,164.46,4.5,mb,,101,0.684,0.51,us,us7000gbnz,2022-01-16T19:09:20.040Z,"44 km NNE of Opotiki, New Zealand",earthquake,8.9,6.3,0.18,11,reviewed,us,us
2022-01-04T13:02:53.499Z,-7.0385,127.7416,298.19,4.5,mb,,59,3.649,0.63,us,us7000g8wi,2022-01-16T18:26:13.040Z,"183 km NNE of Lospalos, Timor Leste",earthquake,7.9,1.5,0.08,49,reviewed,us,us
2022-01-04T10:55:40.211Z,-1.5098,99.4714,35,4.5,mb,,198,2.405,0.41,us,us7000gbnx,2022-02-03T14:43:34.040Z,"116 km WSW of Padang, Indonesia",earthquake,10.1,2,0.163,12,reviewed,us,us
2022-01-04T07:50:30.441Z,18.3519,147.2509,10,4.6,mb,,130,19.294,0.48,us,us7000gbnq,2022-02-02T13:57:11.040Z,"",earthquake,10.7,1.8,0.141,15,reviewed,us,us
2022-01-04T05:35:08.213Z,37.7085,141.5249,61.35,4.5,mb,,97,2.894,0.47,us,us7000g8ui,2022-01-22T09:24:44.090Z,"52 km ENE of Namie, Japan",earthquake,9.8,7.9,0.132,17,reviewed,us,us
2022-01-04T04:57:35.876Z,-17.8058,-176.897,366.02,4.6,mb,,138,4.812,0.88,us,us7000gbnm,2022-01-31T03:22:44.040Z,"Fiji region",earthquake,15,8.1,0.157,12,reviewed,us,us
